portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,return
PF00001302,DSK00001254,OFF00001001,A,20050715,375892000,T,0.02104,USD,4.05121,375275838.770063,20050715,,20050816,A,,,0.025332
PF00001304,DSK00001256,OFF00001001,A,20050718,82951000,T,0.02104,USD,4.05121,82506562.358913,20050718,,20051019,A,,,0.025572
PF00001307,DSK00001259,OFF00001001,A,20050720,11033000,N,0.02104,GBP,4.47995,11004418.660576,20050720,,20050811,C,,,0.05688
PF00001308,DSK00001260,OFF00001001,A,20050720,11055000,N,0.02104,GBP,4.47995,11006709.194239,20050720,,20050825,C,,,0.05652
PF00001311,DSK00001263,OFF00001001,A,20050727,252846000,T,0.02104,USD,4.05121,252372213.231688,20050727,,20050830,A,,,0.025344
PF00001314,DSK00001266,OFF00001002,B,20050804,110000000,T,0.02111,USD,4.0817669565,109800026.701365,20050804,,20050908,B,,,0.02538
PF00001315,DSK00001266,OFF00001001,A,20050804,76549000,T,0.02111,USD,4.0817669565,76409838.581483,20050804,,20050908,A,,,0.02538
PF00001317,DSK00001268,OFF00001001,A,20050805,175857000,N,0.02111,GBP,4.3625834783,175174108.932603,20050805,,20050909,C,,,0.05508
PF00001318,DSK00001269,OFF00001001,A,20050808,80283500,T,0.02111,USD,4.0817669565,80274063.337886,20050808,,20050812,A,,,0.025392
PF00001320,DSK00001271,OFF00001001,A,20050809,441408000,T,0.02111,USD,4.0817669565,440553070.054801,20050809,,20050913,A,,,0.025404
PF00001321,DSK00001272,OFF00001001,A,20050809,126753000,T,0.02111,USD,4.0817669565,126507501.65075,20050809,,20050913,A,,,0.025404
PF00001322,DSK00001273,OFF00001001,A,20050809,11055000,N,0.02111,GBP,4.3625834783,11009411.98555,20050809,,20050913,C,,,0.05496
PF00001323,DSK00001274,OFF00001001,A,20050810,62524000,T,0.02111,USD,4.0817669565,62402901.968484,20050810,,20050914,A,,,0.025404
PF00001326,DSK00001277,OFF00001001,A,20050811,120428000,T,0.02111,USD,4.0817669565,120215919.082754,20050811,,20050915,A,,,0.025404
PF00001327,DSK00001278,OFF00001001,A,20050812,267718000,T,0.02111,USD,4.0817669565,267278327.151836,20050812,,20050915,A,,,0.02538
PF00001328,DSK00001279,OFF00001002,B,20050812,88165000,T,0.02111,USD,4.0817669565,88009699.551004,20050812,,20050916,B,,,0.02541
PF00001329,DSK00001280,OFF00001001,A,20050823,126753000,T,0.02111,USD,4.0817669565,126507733.132385,20050823,,20050927,A,,,0.02538
PF00001330,DSK00001281,OFF00001001,A,20050823,11055000,N,0.02111,GBP,4.3625834783,11009511.113128,20050823,,20050927,C,,,0.05484
PF00001332,DSK00001283,OFF00001001,A,20050825,227711000,T,0.02111,USD,4.0817669565,227310176.388966,20050825,,20050929,A,,,0.025392
PF00001336,DSK00001286,OFF00001001,A,20050906,76868000,T,0.02112,USD,4.2062513636,76719120.154083,20050906,,20051011,A,,,0.025404
PF00001337,DSK00001287,OFF00001001,A,20050907,69531000,T,0.02112,USD,4.2062513636,69396394.127522,20050907,,20051012,A,,,0.025392
PF00001338,DSK00001288,OFF00001001,A,20050907,174009000,N,0.02112,GBP,4.5287513636,173316115.409305,20050907,,20051011,C,,,0.05472
PF00001339,DSK00001289,OFF00001001,A,20050908,78738000,T,0.02112,USD,4.2062513636,78599141.516654,20050908,,20051012,A,,,0.02544
PF00001341,DSK00001292,OFF00001002,B,20050909,11044000,N,0.02112,GBP,4.5287513636,11002852.346706,20050909,,20051013,C,,,0.0546
PF00001342,DSK00001291,OFF00001001,A,20050909,123332000,T,0.02112,USD,4.2062513636,123114497.720698,20050909,,20051013,A,,,0.02544
PF00001343,DSK00001293,OFF00001001,A,20050912,100309000,T,0.02112,USD,4.2062513636,100132349.846144,20050912,,20051014,A,,,0.025404
PF00001344,DSK00001294,OFF00001001,A,20050913,148676000,T,0.02112,USD,4.2062513636,148396486.972536,20050913,,20051017,A,,,0.025428
PF00001346,DSK00001296,OFF00001001,A,20050914,348700000,T,0.02112,USD,4.2062513636,348023992.396773,20050914,,20051019,A,,,0.025428
PF00001347,DSK00001297,OFF00001001,A,20050914,114367000,T,0.02112,USD,4.2062513636,114151988.388097,20050914,,20051017,A,,,0.025428
PF00001349,DSK00001298,OFF00001001,A,20050916,73887000,T,0.02112,USD,4.2062513636,73826277.886438,20050916,,20050810,A,,,0.02538
PF00001350,DSK00001299,OFF00001001,A,20050810,13750000,N,0.02112,GBP,4.5287513636,13693175.198703,20050916,,20050912,C,,,0.05508
PF00001351,DSK00001299,OFF00001001,A,20050810,69030500,T,0.02112,USD,4.2062513636,68896863.051302,20050916,,20050912,A,,,0.025392
PF00001353,DSK00001301,OFF00001001,A,20050923,11044000,N,0.02112,GBP,4.5287513636,11002491.968655,20050923,,20051027,C,,,0.05508
PF00001357,DSK00001305,OFF00001001,A,20050928,187605000,T,0.02112,USD,4.2062513636,187261853.057708,20050928,,20051031,A,,,0.025536
PF00001358,DSK00001306,OFF00001001,A,20051007,77209000,T,0.02122,USD,4.5737990476,77077183.029792,20051007,,20051109,A,,,0.025476
PF00001359,DSK00001306,OFF00001002,B,20051007,110000000,T,0.02122,USD,4.5737990476,109812199.785992,20051007,,20051109,B,,,0.025476
PF00001360,DSK00001307,OFF00001001,A,20051007,46838000,T,0.02122,USD,4.5737990476,46755282.113397,20051007,,20051110,A,,,0.025476
PF00001361,DSK00001308,OFF00001001,A,20051007,179619000,N,0.02122,GBP,4.5718171429,178948311.533761,20051007,,20051110,C,,,0.05472
PF00001362,DSK00001309,OFF00001001,A,20051010,81103000,T,0.02122,USD,4.5737990476,80945325.251857,20051010,,20051114,A,,,0.0255
PF00001363,DSK00001310,OFF00001001,A,20051010,113531000,T,0.02122,USD,4.5737990476,113336989.112391,20051010,,20051110,A,,,0.0255
PF00001364,DSK00001311,OFF00001001,A,20051011,372548000,T,0.02122,USD,4.5737990476,371824058.557985,20051011,,20051115,A,,,0.025488
PF00001365,DSK00001312,OFF00001001,A,20051011,126709000,T,0.02122,USD,4.5737990476,126500021.963711,20051011,,20051110,A,,,0.025488
PF00001366,DSK00001313,OFF00001002,B,20051011,11044000,N,0.02122,GBP,4.5718171429,11005501.849969,20051011,,20051110,C,,,0.05472
PF00001367,DSK00001314,OFF00001001,A,20051012,39974000,T,0.02122,USD,4.5737990476,39941132.885544,20051012,,20051028,A,,,0.025392
PF00001369,DSK00001316,OFF00001001,A,20051012,38588000,T,0.02122,USD,4.5737990476,38510965.232542,20051012,,20051117,A,,,0.025416
PF00001371,DSK00001317,OFF00001001,A,20051013,212388000,T,0.02122,USD,4.5737990476,212002256.006244,20051013,,20051117,A,,,0.025356
PF00001373,DSK00001320,OFF00001001,A,20051017,82962000,T,0.02122,USD,4.5737990476,82506923.893823,20051017,,20060118,A,,,0.026184
PF00001374,DSK00001321,OFF00001001,A,20051017,88077000,T,0.02122,USD,4.5737990476,87922256.827988,20051017,,20051118,A,,,0.025344
PF00001376,DSK00001322,OFF00001001,A,20050912,10065000,N,0.02122,GBP,4.5718171429,10028586.614134,20051017,,20051011,C,,,0.05484
PF00001377,DSK00001323,OFF00001001,A,20051018,355993000,T,0.02122,USD,4.5737990476,355387794.33003,20051018,,20051117,A,,,0.025368
PF00001378,DSK00001324,OFF00001001,A,20051021,117645000,T,0.02122,USD,4.5737990476,116990839.222994,20051021,,20060125,A,,,0.026256
PF00001379,DSK00001325,OFF00001001,A,20051025,11055000,N,0.02122,GBP,4.5718171429,11009411.98555,20051025,,20051129,C,,,0.05496
PF00001380,DSK00001326,OFF00001001,A,20051025,126753000,T,0.02122,USD,4.5737990476,126508196.098196,20051025,,20051129,A,,,0.025332
PF00001381,DSK00001328,OFF00001002,B,20051026,10505000,N,0.02122,GBP,4.5718171429,10463033.20381,20051026,,20051129,C,,,0.0549
PF00001383,DSK00001327,OFF00001001,A,20051026,216282000,T,0.02122,USD,4.5737990476,215873279.923345,20051026,,20051129,A,,,0.02556
PF00001385,DSK00001330,OFF00001001,A,20050721,101893000,T,0.02125,USD,4.7826322727,101702251.776664,20051104,,20050822,A,,,0.02532
PF00001386,DSK00001331,OFF00001001,A,20050822,98373000,T,0.02125,USD,4.7826322727,98200126.860011,20051104,,20050921,A,,,0.02535
PF00001387,DSK00001332,OFF00001001,A,20050921,110253000,T,0.02125,USD,4.7826322727,110058563.205008,20051104,,20051021,A,,,0.02544
PF00001390,DSK00001334,OFF00001002,B,20051107,110000000,T,0.02125,USD,4.7826322727,109810698.556878,20051107,,20051208,B,,,0.02568
PF00001392,DSK00001336,OFF00001002,B,20051108,132649000,N,0.02125,GBP,4.6834668182,132168053.12832,20051108,,20051209,C,,,0.05496
PF00001393,DSK00001336,OFF00001002,B,20051108,44000000,N,0.02125,GBP,4.6834668182,43840468.738143,20051108,,20051209,C,,,0.05496
PF00001394,DSK00001337,OFF00001001,A,20051108,144155000,T,0.02125,USD,4.7826322727,143879008.089366,20051108,,20051212,A,,,0.025896
PF00001395,DSK00001338,OFF00001002,B,20051108,16071000,N,0.02125,GBP,4.6834668182,16006727.507298,20051108,,20051212,C,,,0.05496
PF00001396,DSK00001339,OFF00001002,C,20051108,294729600,M,0.02125,CHF,1.4038254545,294508962.146663,20051108,,20051028,E,,,0.0462
PF00001397,DSK00001340,OFF00001002,C,20051108,329681000,M,0.02125,CHF,1.4038254545,329310108.875,20051108,,20051107,E,,,0.0486
PF00001398,DSK00001341,OFF00001001,A,20051109,81466000,T,0.02125,USD,4.7826322727,81324822.367393,20051109,,20051213,A,,,0.02586
PF00001399,DSK00001342,OFF00001002,C,20051109,330250800,M,0.02125,CHF,1.4038254545,329988801.032,20051109,,20051114,E,,,0.04896
PF00001400,DSK00001343,OFF00001001,A,20051110,246312000,T,0.02125,USD,4.7826322727,245896216.819165,20051110,,20051213,A,,,0.026088
PF00001401,DSK00001344,OFF00001001,A,20051110,133661000,T,0.02125,USD,4.7826322727,133426902.499561,20051110,,20051214,A,,,0.026136
PF00001402,DSK00001345,OFF00001001,A,20051114,40018000,T,0.02125,USD,4.7826322727,39950262.111133,20051114,,20051214,A,,,0.02616
PF00001403,DSK00001346,OFF00001001,A,20051115,166089000,T,0.02125,USD,4.7826322727,165805288.728178,20051115,,20051215,A,,,0.0264
PF00001404,DSK00001347,OFF00001001,A,20051116,413050000,T,0.02125,USD,4.7826322727,412347634.529182,20051116,,20051215,A,,,0.02628
PF00001405,DSK00001348,OFF00001001,A,20051116,86669000,T,0.02125,USD,4.7826322727,86521456.882278,20051116,,20051216,A,,,0.02631
PF00001406,DSK00001349,OFF00001001,A,20051117,117557000,T,0.02125,USD,4.7826322727,117341873.232408,20051117,,20051221,A,,,0.0264
PF00001407,DSK00001351,OFF00001001,A,20051125,281050000,T,0.02125,USD,4.7826322727,280486510.391912,20051125,,20051230,A,,,0.027996
PF00001408,DSK00001352,OFF00001001,A,20051125,148731000,T,0.02125,USD,4.7826322727,148510873.882492,20051125,,20051222,A,,,0.02784
PF00001409,DSK00001353,OFF00001001,A,20051125,11033000,N,0.02125,GBP,4.6834668182,11001319.214721,20051125,,20051222,C,,,0.05484
PF00001410,DSK00001354,OFF00001002,B,20051125,7755000,N,0.02125,GBP,4.6834668182,7724820.291133,20051125,,20051230,C,,,0.0552
PF00001411,DSK00001355,OFF00001001,A,20051128,88979000,T,0.02125,USD,4.7826322727,88805976.356064,20051128,,20051230,A,,,0.028056
PF00001416,DSK00001359,OFF00001002,B,20051206,110000000,T,0.02406,USD,4.3961090909,109754013.816535,20051206,,20060110,B,,,0.02934
PF00001414,DSK00001357,OFF00001001,C,20051117,330132000,M,0.02125,CHF,1.4038254545,329756933.366663,20051130,,20051128,E,,,0.04908
PF00001415,DSK00001358,OFF00001002,C,20051125,257114000,M,0.02125,CHF,1.4038254545,256997441.653337,20051130,,20051202,E,,,0.04896
PF00001417,DSK00001359,OFF00001001,A,20051206,77693000,T,0.02406,USD,4.3961090909,77519259.958624,20051206,,20060110,A,,,0.02934
PF00001418,DSK00001360,OFF00001001,A,20051207,133441000,T,0.02406,USD,4.3961090909,133151912.40351,20051207,,20060110,A,,,0.02931
PF00001420,DSK00001362,OFF00001002,C,20051207,330044000,M,0.02406,CHF,1.3241663636,329780239.836663,20051207,,20051209,E,,,0.04932
PF00001421,DSK00001363,OFF00001001,A,20051208,104676000,T,0.02406,USD,4.3961090909,104505307.996947,20051208,,20060105,A,,,0.0294
PF00001422,DSK00001364,OFF00001002,B,20051208,11044000,N,0.02406,GBP,4.2488077273,11010768.595387,20051208,,20060105,C,,,0.05508
PF00001423,DSK00001365,OFF00001001,A,20051208,32538000,T,0.02406,USD,4.3961090909,32503834.858022,20051208,,20051228,A,,,0.02838
PF00001425,DSK00001367,OFF00001001,A,20051212,173492000,T,0.02406,USD,4.3961090909,173139228.821284,20051212,,20060113,A,,,0.02934
PF00001426,DSK00001368,OFF00001001,A,20051213,44099000,T,0.02406,USD,4.3961090909,44003463.591274,20051213,,20060116,A,,,0.02931
PF00001429,DSK00001371,OFF00001001,A,20051214,383966000,T,0.02406,USD,4.3961090909,383109112.618111,20051214,,20060117,A,,,0.02928
PF00001431,DSK00001373,OFF00001002,C,20051208,330088000,M,0.02406,CHF,1.3241663636,329815218.944442,20051214,,20051216,E,,,0.051
PF00001434,DSK00001376,OFF00001001,A,20051220,148830000,T,0.02406,USD,4.3961090909,148507639.417368,20051220,,20060123,A,,,0.029304
PF00001435,DSK00001377,OFF00001001,A,20051220,11045100,N,0.02406,GBP,4.2488077273,11000351.174186,20051220,,20060123,C,,,0.05568
PF00001436,DSK00001378,OFF00001001,A,20051222,27577000,T,0.02406,USD,4.3961090909,27552424.767791,20051222,,20060110,A,,,0.02964
PF00001437,DSK00001379,OFF00001001,A,20051228,192929000,T,0.02406,USD,4.3961090909,192510610.273674,20051228,,20060131,A,,,0.02934
PF00001439,DSK00001381,OFF00001001,A,20051228,234245000,T,0.02406,USD,4.3961090909,233752852.847734,20051228,,20060130,A,,,0.02934
PF00001442,DSK00001384,OFF00001002,B,20060104,11055000,N,0.02399,GBP,4.4139790909,11010499.482642,20060104,,20060206,C,,,0.05532
PF00001443,DSK00001386,OFF00001001,A,20060106,36399000,T,0.02399,USD,4.6225468182,36327465.166509,20060106,,20060209,A,,,0.028356
PF00001444,DSK00001385,OFF00001001,A,20060106,27566000,T,0.02399,USD,4.6225468182,27538977.378451,20060106,,20060125,A,,,0.02826
PF00001445,DSK00001387,OFF00001002,B,20060106,110000000,T,0.02399,USD,4.6225468182,109791009.763171,20060106,,20060208,B,,,0.028356
PF00001447,DSK00001388,OFF00001001,A,20060109,149413000,N,0.02399,GBP,4.4139790909,148870093.202578,20060109,,20060209,C,,,0.05508
PF00001448,DSK00001389,OFF00001001,A,20060110,87274000,T,0.02399,USD,4.6225468182,87107696.888685,20060110,,20060210,A,,,0.02844
PF00001449,DSK00001390,OFF00001001,A,20060110,270094000,T,0.02399,USD,4.6225468182,269525719.993046,20060110,,20060213,A,,,0.028464
PF00001451,DSK00001392,OFF00001001,A,20060111,138292000,T,0.02399,USD,4.6225468182,138008861.403303,20060111,,20060213,A,,,0.02859
PF00001452,DSK00001393,OFF00001002,C,20060111,330451000,M,0.02399,CHF,1.345,330006726.988895,20060111,,20060103,E,,,0.0528
PF00001454,DSK00001395,OFF00001002,C,20060111,188507000,M,0.02399,CHF,1.345,188416516.64,20060111,,20060113,E,,,0.05184
PF00001455,DSK00001396,OFF00001001,A,20060112,44088000,T,0.02399,USD,4.6225468182,44000475.720377,20060112,,20060215,A,,,0.028644
PF00001460,DSK00001400,OFF00001001,A,20060116,83039000,T,0.02399,USD,4.6225468182,82504665.409859,20060116,,20060421,A,,,0.030084
PF00001459,DSK00001399,OFF00001001,A,20060113,332101000,T,0.02399,USD,4.6225468182,330008853.86942,20060113,,20060418,A,,,0.030096
PF00001461,DSK00001401,OFF00001001,A,20060119,138600000,T,0.02399,USD,4.6225468182,138334781.482832,20060119,,20060221,A,,,0.02856
PF00001462,DSK00001402,OFF00001001,A,20060119,148786000,T,0.02399,USD,4.6225468182,148510858.882111,20060119,,20060220,A,,,0.028584
PF00001465,DSK00001405,OFF00001001,A,20060123,30041000,T,0.02399,USD,4.6225468182,30009390.109094,20060123,,20060210,A,,,0.02844
PF00001466,DSK00001406,OFF00001001,A,20060125,43868000,T,0.02399,USD,4.6225468182,43772302.802998,20060125,,20060301,A,,,0.02862
PF00001467,DSK00001407,OFF00001001,A,20060126,227216000,T,0.02399,USD,4.6225468182,226857565.047223,20060126,,20060223,A,,,0.02844
PF00001468,DSK00001408,OFF00001002,B,20060126,7645000,N,0.02399,GBP,4.4139790909,7622096.123213,20060126,,20060223,C,,,0.05484
PF00001469,DSK00001409,OFF00001001,A,20060127,161931000,T,0.02399,USD,4.6225468182,161632428.985346,20060127,,20060228,A,,,0.0285
PF00001470,DSK00001410,OFF00001001,A,20060202,104698000,T,0.0239,USD,5.078314,104504956.122721,20060202,,20060306,A,,,0.0285
PF00001472,DSK00001412,OFF00001001,A,20060206,187220000,T,0.0239,USD,5.078314,186874365.479131,20060206,,20060308,A,,,0.028536
PF00001475,DSK00001415,OFF00001001,A,20060208,30041000,T,0.0239,USD,5.078314,30005368.624759,20060208,,20060228,A,,,0.0285
PF00001476,DSK00001416,OFF00001001,A,20060209,88660000,T,0.0239,USD,5.078314,88494809.688582,20060209,,20060310,A,,,0.0288
PF00001477,DSK00001417,OFF00001001,A,20060209,366003000,T,0.0239,USD,5.078314,365315395.244954,20060209,,20060313,A,,,0.02904
PF00001478,DSK00001418,OFF00001001,A,20060210,60852000,T,0.0239,USD,5.078314,60737348.132505,20060210,,20060314,A,,,0.029124
PF00001479,DSK00001419,OFF00001001,A,20060213,114180000,T,0.0239,USD,5.078314,113964164.535056,20060213,,20060315,A,,,0.02922
PF00001481,DSK00001421,OFF00001001,A,20060214,328251000,T,0.0239,USD,5.078314,327629232.523164,20060214,,20060316,A,,,0.02928
PF00001482,DSK00001422,OFF00001001,A,20060216,148786000,T,0.0239,USD,5.078314,148500137.235824,20060216,,20060320,A,,,0.0297
PF00001483,DSK00001423,OFF00001001,A,20060216,11044000,N,0.0239,GBP,4.6337525,11005501.849969,20060216,,20060320,C,,,0.05472
PF00001484,DSK00001424,OFF00001001,A,20060220,142604000,T,0.0239,USD,5.078314,142329186.06324,20060220,,20060321,A,,,0.02979
PF00001485,DSK00001425,OFF00001001,A,20060221,218284000,T,0.0239,USD,5.078314,217749983.287518,20060221,,20060330,A,,,0.03027
PF00001487,DSK00001427,OFF00001001,A,20060224,97317000,T,0.0239,USD,5.078314,97102941.959056,20060224,,20060331,A,,,0.03072
PF00001488,DSK00001428,OFF00001001,A,20060224,30041000,T,0.0239,USD,5.078314,30020736.003203,20060224,,20060310,A,,,0.02916
PF00001489,DSK00001429,OFF00001001,A,20060227,34716000,T,0.0239,USD,5.078314,34646960.157392,20060227,,20060329,A,,,0.030744
PF00001490,DSK00001430,OFF00001001,A,20060302,104456000,T,0.02601,USD,5.1867021739,104244141.157112,20060302,,20060403,A,,,0.031356
PF00001491,DSK00001431,OFF00001001,A,20060302,11044000,N,0.02601,GBP,4.724146087,11005417.719142,20060302,,20060403,C,,,0.05484
PF00001492,DSK00001432,OFF00001001,A,20060306,186747000,T,0.02601,USD,5.1867021739,186298548.344381,20060306,,20060410,A,,,0.031512
PF00001495,DSK00001435,OFF00001001,A,20060308,32516000,T,0.02601,USD,5.1867021739,32475743.609485,20060308,,20060327,A,,,0.0315
PF00001498,DSK00001437,OFF00001001,A,20060310,113608000,T,0.02601,USD,5.1867021739,113318526.25082,20060310,,20060418,A,,,0.03153
PF00001499,DSK00001439,OFF00001001,A,20060314,186494000,T,0.02601,USD,5.1867021739,186045900.69626,20060314,,20060418,A,,,0.03153
PF00001501,DSK00001441,OFF00001001,A,20060314,137852000,T,0.02601,USD,5.1867021739,137510763.221326,20060314,,20060418,A,,,0.03153
PF00001502,DSK00001442,OFF00001001,A,20060316,149105000,T,0.02601,USD,5.1867021739,148768465.06973,20060316,,20060420,A,,,0.031524
PF00001504,DSK00001444,OFF00001001,A,20060317,36311000,T,0.02601,USD,5.1867021739,36231622.553588,20060317,,20060306,A,,,0.02868
PF00001506,DSK00001445,OFF00001001,A,20060317,136884000,T,0.02601,USD,5.1867021739,136574813.590754,20060317,,20060421,A,,,0.031548
PF00001507,DSK00001446,OFF00001001,A,20060317,36003000,T,0.02601,USD,5.1867021739,35929587.867635,20060317,,20060403,A,,,0.031524
PF00001509,DSK00001447,OFF00001001,A,20060323,30800000,T,0.02601,USD,5.1867021739,30768530.630618,20060323,,20060410,A,,,0.03156
PF00001513,DSK00001451,OFF00001001,A,20060329,192907000,T,0.02601,USD,5.1867021739,192510588.612947,20060329,,20060428,A,,,0.03177
PF00001514,DSK00001452,OFF00001001,A,20060330,56782000,T,0.02601,USD,5.1867021739,56657212.489493,20060330,,20060503,A,,,0.031716
PF00001517,DSK00001455,OFF00001001,A,20060406,193413000,T,0.02647,USD,4.795971,192986018.43422,20060406,,20060510,A,,,0.03186
PF00001518,DSK00001456,OFF00001001,A,20060406,33264000,T,0.02647,USD,4.795971,33227173.216347,20060406,,20060425,A,,,0.03192
PF00001520,DSK00001458,OFF00001001,A,20060407,18634000,T,0.02647,USD,4.795971,18593095.190582,20060407,,20060511,A,,,0.03168
PF00001521,DSK00001459,OFF00001001,A,20060410,78628000,T,0.02647,USD,4.795971,78455398.124125,20060410,,20060512,A,,,0.03168
PF00001523,DSK00001463,OFF00001001,A,20060412,39688000,T,0.02647,USD,4.795971,39606751.150769,20060412,,20060516,A,,,0.03165
PF00001524,DSK00001462,OFF00001001,A,20060412,247423000,T,0.02647,USD,4.795971,246898426.57216,20060412,,20060517,A,,,0.03165
PF00001525,DSK00001464,OFF00001001,A,20060412,276925000,T,0.02647,USD,4.795971,275002920.559543,20060412,,20060718,A,,,0.03318
PF00001526,DSK00001465,OFF00001001,A,20060413,104555000,T,0.02647,USD,4.795971,104501457.517116,20060413,,20060425,A,,,0.03162
PF00001527,DSK00001466,OFF00001001,A,20060413,124707000,T,0.02647,USD,4.795971,124460800.978063,20060413,,20060515,A,,,0.03165
